id	name	extra	desc
501	Broken axe		Swap this note at any bank for a Broken axe.
502	Broken axe		Bob can fix this for me.
503	Broken axe		Swap this note at any bank for a Broken axe.
504	Broken axe		Bob can fix this for me.
505	Broken axe		Swap this note at any bank for a Broken axe.
506	Broken axe		Bob can fix this for me.
507	Broken axe		Swap this note at any bank for a Broken axe.
3335	Broken bark snelm	Members	An orange and bark coloured snail shell helmet.
3336	Broken bark snelm	Members	Swap this note at any bank for a Broken bark snelm.
690	Broken glass	Members	Watch those feet!
1469	Broken glass	Members	Smashed glass.
1410	Broken iban staff	Members	The staff is unusable in this state.
468	Broken pickaxe		Nurmof can fix this for me.
469	Broken pickaxe		Swap this note at any bank for a Broken pickaxe.
470	Broken pickaxe		Nurmof can fix this for me.
471	Broken pickaxe		Swap this note at any bank for a Broken pickaxe.
472	Broken pickaxe		Nurmof can fix this for me.
473	Broken pickaxe		Swap this note at any bank for a Broken pickaxe.
474	Broken pickaxe		Nurmof can fix this for me.
475	Broken pickaxe		Swap this note at any bank for a Broken pickaxe.
476	Broken pickaxe		Nurmof can fix this for me.
477	Broken pickaxe		Swap this note at any bank for a Broken pickaxe.
478	Broken pickaxe		Nurmof can fix this for me.
479	Broken pickaxe		Swap this note at any bank for a Broken pickaxe.
763	Broken shield		Half of the Shield of Arrav.
764	Broken shield		Swap this note at any bank for a Broken shield.
765	Broken shield		Half of the Shield of Arrav.
766	Broken shield		Swap this note at any bank for a Broken shield.
689	Broken staff	Members	I pity the poor person beaten with this!
1307	Bronze 2h sword		A two handed sword.
1308	Bronze 2h sword		Swap this note at any bank for a Bronze 2h sword.
882	Bronze arrow		Arrows with bronze heads.
896	Bronze arrow 2		None
895	Bronze arrow 3		None
894	Bronze arrow 4		None
897	Bronze arrow 5		None
900	Bronze arrow p 2		None
899	Bronze arrow p 3		None
898	Bronze arrow p 4		None
901	Bronze arrow p 5		None
883	Bronze arrow(p)	Members	Venomous looking arrows.
39	Bronze arrowtips	Members	I can make an arrow with these.
1351	Bronze axe		A woodcutters axe.
1352	Bronze axe		Swap this note at any bank for a Bronze axe.
2349	Bronze bar		It's a bar of bronze.
2350	Bronze bar		Swap this note at any bank for a Bronze bar.
1375	Bronze battleaxe		A vicious looking axe.
1376	Bronze battleaxe		Swap this note at any bank for a Bronze battleaxe.
1103	Bronze chainbody		A series of connected metal rings.
1104	Bronze chainbody		Swap this note at any bank for a Bronze chainbody.
3095	Bronze claws	Members	A set of fighting claws.
3115	Bronze claws	Members	Swap this note at any bank for a Bronze claws.
1205	Bronze dagger		Short but pointy.
1206	Bronze dagger		Swap this note at any bank for a Bronze dagger.
1221	Bronze dagger(p)	Members	This dagger is poisoned.
1222	Bronze dagger(p)	Members	Swap this note at any bank for a Bronze dagger(p).
806	Bronze dart	Members	A deadly throwing dart with a bronze tip.
819	Bronze dart tip	Members	A deadly looking dart tip made of bronze - needs feathers for flight.
812	Bronze dart(p)	Members	A deadly poisoned dart with a bronze tip.
1155	Bronze full helm		A full face helmet.
1156	Bronze full helm		Swap this note at any bank for a Bronze full helm.
3190	Bronze halberd	Members	A bronze halberd.
3191	Bronze halberd	Members	Swap this note at any bank for a Bronze halberd.
825	Bronze javelin	Members	A bronze tipped javelin.
831	Bronze javelin(p)	Members	A bronze tipped javelin.
2418	Bronze key		A heavy key made of bronze.
3453	Bronze key black	Members	A bronze key with a black painted eyelet.
3451	Bronze key brown	Members	A bronze key with a brown painted eyelet.
3452	Bronze key crimson	Members	A bronze key with a crimson painted eyelet.
3454	Bronze key purple	Members	A bronze key with a purple painted eyelet.
3450	Bronze key red	Members	A bronze key with a blood-red painted eyelet.
1189	Bronze kiteshield		A large metal shield.
1190	Bronze kiteshield		Swap this note at any bank for a Bronze kiteshield.
864	Bronze knife	Members	A finely balanced throwing knife.
870	Bronze knife(p)	Members	A finely balanced throwing knife.
1291	Bronze longsword		A razor sharp longsword.
1292	Bronze longsword		Swap this note at any bank for a Bronze longsword.
1422	Bronze mace		A spiky mace.
1423	Bronze mace		Swap this note at any bank for a Bronze mace.
1139	Bronze med helm		A medium sized helmet.
1140	Bronze med helm		Swap this note at any bank for a Bronze med helm.
1265	Bronze pickaxe		Used for mining.
1266	Bronze pickaxe		Swap this note at any bank for a Bronze pickaxe.
1117	Bronze platebody		Provides excellent protection.
1118	Bronze platebody		Swap this note at any bank for a Bronze platebody.
1075	Bronze platelegs		These look pretty heavy.
1076	Bronze platelegs		Swap this note at any bank for a Bronze platelegs.
1087	Bronze plateskirt		Designer leg protection.
1088	Bronze plateskirt		Swap this note at any bank for a Bronze plateskirt.
1321	Bronze scimitar		A vicious curved sword.
1322	Bronze scimitar		Swap this note at any bank for a Bronze scimitar.
1237	Bronze spear	Members	A bronze tipped spear.
1238	Bronze spear	Members	Swap this note at any bank for a Bronze spear.
3170	Bronze spear(kp)	Members	A Karambwan poisoned bronze tipped spear.
1251	Bronze spear(p)	Members	A poisoned bronze tipped spear.
1252	Bronze spear(p)	Members	Swap this note at any bank for a Bronze spear(p).
1173	Bronze sq shield		A medium square shield.
1174	Bronze sq shield		Swap this note at any bank for a Bronze sq shield.
1277	Bronze sword		A razor sharp sword.
1278	Bronze sword		Swap this note at any bank for a Bronze sword.
800	Bronze thrownaxe	Members	A finely balanced throwing axe.
1337	Bronze warhammer		I don't think it's intended for joinery.
1338	Bronze warhammer		Swap this note at any bank for a Bronze warhammer.
1794	Bronze wire	Members	Useful for crafting items.
1795	Bronze wire	Members	Swap this note at any bank for a Bronze wire.
1757	Brown apron		A mostly clean apron.
1758	Brown apron		Swap this note at any bank for a Brown apron.
3333	Bruise blue snelm	Members	A moody blue snail shell helmet.
3334	Bruise blue snelm	Members	Swap this note at any bank for a Bruise blue snelm.
3343	Bruise blue snelm	Members	A moody blue pointed snail shell helmet.
3344	Bruise blue snelm	Members	Swap this note at any bank for a Bruise blue snelm.
1925	Bucket		It's a wooden bucket.
1926	Bucket		Swap this note at any bank for a Bucket.
1927	Bucket of milk		It's a bucket of milk.
1928	Bucket of milk		Swap this note at any bank for a Bucket of milk.
1783	Bucket of sand	Members	One of the ingredients for making glass.
1784	Bucket of sand	Members	Swap this note at any bank for a Bucket of sand.
1929	Bucket of water		It's a bucket of water.
1930	Bucket of water		Swap this note at any bank for a Bucket of water.
2953	Bucket of water	Members	It's a bucket of murky water.
2954	Bucket of water	Members	It's a bucket of blessed water.
30	Bucket of wax	Members	It's a bucket of wax.
31	Bucket of wax	Members	Swap this note at any bank for a Bucket of wax.
716	Bull roarer	Members	It makes a loud but interesting sound when swung in the air.
1037	Bunny ears		A rabbit-like adornment.
2247	Burnt batta	Members	This batta has been burnt to a cinder.
2248	Burnt batta	Members	Swap this note at any bank for a Burnt batta.
528	Burnt bones		Bones are for burying!
529	Burnt bones		Swap this note at any bank for a Burnt bones.
2311	Burnt bread		Nice crispy bread.  Possibly too crispy.
2312	Burnt bread		Swap this note at any bank for a Burnt bread.
1903	Burnt cake		Argh what a mess!
1904	Burnt cake		Swap this note at any bank for a Burnt cake.
2144	Burnt chicken		Oh dear, it's totally burnt!
2145	Burnt chicken		Swap this note at any bank for a Burnt chicken.
2199	Burnt crunchies	Members	These crunchies have been burnt to a cinder.
2200	Burnt crunchies	Members	Swap this note at any bank for a Burnt crunchies.
2013	Burnt curry	Members	Eew, it's horribly burnt.
2014	Burnt curry	Members	Swap this note at any bank for a Burnt curry.
3383	Burnt eel	Members	It looks like it's seen one too many fires.
3384	Burnt eel	Members	Swap this note at any bank for a Burnt eel.
323	Burnt fish		Oops!
324	Burnt fish		Swap this note at any bank for a Burnt fish.
343	Burnt fish		Oops!
344	Burnt fish		Swap this note at any bank for a Burnt fish.
357	Burnt fish		Oops!
358	Burnt fish		Swap this note at any bank for a Burnt fish.
367	Burnt fish		Oops!
368	Burnt fish		Swap this note at any bank for a Burnt fish.
369	Burnt fish		Oops!
370	Burnt fish		Swap this note at any bank for a Burnt fish.
2175	Burnt gnomebowl	Members	This gnome bowl has been burnt to a cinder.
2176	Burnt gnomebowl	Members	Swap this note at any bank for a Burnt gnomebowl.
3127	Burnt jogre bones	Members	These blackened Jogre bones have been somehow burnt.
3148	Burnt karambwan	Members	Burnt octopus.
3149	Burnt karambwan	Members	Swap this note at any bank for a Burnt karambwan.
381	Burnt lobster		Oops!
382	Burnt lobster		Swap this note at any bank for a Burnt lobster.
393	Burnt manta ray	Members	Oops!
394	Burnt manta ray	Members	Swap this note at any bank for a Burnt manta ray.
2146	Burnt meat		Oh dear, it's totally burnt!
2147	Burnt meat		Swap this note at any bank for a Burnt meat.
2426	Burnt oomlie	Members	Oh dear, it's totally burnt!
2427	Burnt oomlie	Members	Swap this note at any bank for a Burnt oomlie.
2345	Burnt oomlie wrap	Members	Burnt oomlie meat in a palm leaf pouch.
2346	Burnt oomlie wrap	Members	Swap this note at any bank for a Burnt oomlie wrap.
2329	Burnt pie		I think I left it on the stove too long.
2330	Burnt pie		Swap this note at any bank for a Burnt pie.
1867	Burnt pitta bread	Members	It's all burnt.
1868	Burnt pitta bread	Members	Swap this note at any bank for a Burnt pitta bread.
2305	Burnt pizza		Oh dear!
2306	Burnt pizza		Swap this note at any bank for a Burnt pizza.
399	Burnt sea turtle	Members	Oops!
400	Burnt sea turtle	Members	Swap this note at any bank for a Burnt sea turtle.
387	Burnt shark	Members	Oops!
388	Burnt shark	Members	Swap this note at any bank for a Burnt shark.
3375	Burnt snail	Members	A slightly super-saute'ed snail.
3376	Burnt snail	Members	Swap this note at any bank for a Burnt snail.
2005	Burnt stew		Eew, it's horribly burnt.
2006	Burnt stew		Swap this note at any bank for a Burnt stew.
375	Burnt swordfish		Oops!
376	Burnt swordfish		Swap this note at any bank for a Burnt swordfish.
688	Buttons	Members	Not Dick Whittingtons' helper at all!
1965	Cabbage		Yuck I don't like cabbage.
1966	Cabbage		Swap this note at any bank for a Cabbage.
1967	Cabbage		Yuck I don't like cabbage.
1968	Cabbage		Swap this note at any bank for a Cabbage.
265	Cadantine	Members	A powerful herb.
266	Cadantine	Members	Swap this note at any bank for a Cadantine.
753	Cadava berries		Poisonous berries.
754	Cadava berries		Swap this note at any bank for a Cadava berries.
756	Cadava potion		I'm meant to give this to Juliet.
1891	Cake		A plain sponge cake.
1892	Cake		Swap this note at any bank for a Cake.
1887	Cake tin		Useful for baking cakes.
1888	Cake tin		Swap this note at any bank for a Cake tin.
36	Candle	Members	A candle.
37	Candle	Members	Swap this note at any bank for a Candle.
10	Cannon barrels	Members	The barrels of the multicannon.
11	Cannon barrels	Members	Swap this note at any bank for a Cannon barrels.
6	Cannon base	Members	The cannon is built on this.
7	Cannon base	Members	Swap this note at any bank for a Cannon base.
12	Cannon furnace	Members	This powers the multicannon.
13	Cannon furnace	Members	Swap this note at any bank for a Cannon furnace.
8	Cannon stand	Members	The mounting for the multicannon.
9	Cannon stand	Members	Swap this note at any bank for a Cannon stand.
2	Cannonball	Members	Ammo for the Dwarf Cannon.
1007	Cape		A bright red cape.
1008	Cape		Swap this note at any bank for a Cape.
1019	Cape		A warm black cape.
1020	Cape		Swap this note at any bank for a Cape.
1021	Cape		A thick blue cape.
1022	Cape		Swap this note at any bank for a Cape.
1023	Cape		A thick yellow cape.
1024	Cape		Swap this note at any bank for a Cape.
1027	Cape		A thick green cape.
1028	Cape		Swap this note at any bank for a Cape.
1029	Cape		A thick purple cape.
1030	Cape		Swap this note at any bank for a Cape.
1031	Cape		A thick orange cape.
1032	Cape		Swap this note at any bank for a Cape.
2413	Cape of guthix	Members	A cape from the almighty god Guthix.
1052	Cape of legends	Members	The cape worn by members of the Legends Guild.
2412	Cape of saradomin	Members	A cape from the almighty god Saradomin.
2414	Cape of zamorak	Members	A cape from the almighty god Zamorak.
2405	Carnillean armour	Members	Decorative armour; an heirloom of the Carnillean family.
1818	Carols' print	Members	An imprint of Carols' fingerprint.
405	Casket	Members	I hope there's treasure in it.
406	Casket	Members	Swap this note at any bank for a Casket.
